video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=1n4Ow2cn6Q4&pp=ygUQaG8gY2hpIG1pbmggY2l0edIHCQlPCgGHKiGM7w%3D%3D,/@WhatThePho,What The Pho ,Best things to do in Ho Chi Minh City in 2026,87K,4 months,Get an exclusive 15% discount on Saily data plans! Use code PHO at checkout. Download Saily app or go to https://saily.com/pho ...,2026-01-20 04:21:49.053492
/watch?v=DCTB9ZJfy08&pp=ygUQaG8gY2hpIG1pbmggY2l0edIHCQlPCgGHKiGM7w%3D%3D,/@AdventuresofAplusK,Adventures of A+K,Our first time in VIETNAM! 🇻🇳 Exploring Ho Chi Minh City (Saigon) + Cu Chi Tunnels!,503K,2 years,Planning a trip to Vietnam? Check out our Vietnam eBook: https://adventuresofaplusk.com/vietnam-ebook/ Hello from VIETNAM!,2026-01-20 04:21:49.055752
/watch?v=otHN3wX5eIY&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@WhatThePho,What The Pho ,Things to do in Ho Chi Minh city for first time travelers,288K,2 years,Attention first-time travelers: Here are must-visit places when you travel to Ho Chi Minh City. Let me know which one is your ...,2026-01-20 04:21:49.057715
/watch?v=H9QMq2wgb8o&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@AmandaFelixEats,Amanda & Felix Eats,Ultimate Ho Chi Minh City🇻🇳 FOOD TOUR || Saigon’s Best Street Food & Local Dishes!,188K,9 months,Xin chào and ALOHA   Come with us on this ultimate Ho Chi Minh City     FOOD TOUR! We're showing you all of Saigon's Best ...,2026-01-20 04:21:49.059641
/watch?v=KknNmrixt9Y&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@zanetravel,Zane Travel,MY FIRST TIME in Vietnam 🇻🇳 Ho Chi Minh City (Saigon) is REMARKABLE!,88K,2 years,"Join me as I take you around my first day in Ho Chi Minh City (Saigon), Vietnam Airbnb instayed at: ...",2026-01-20 04:21:49.061040
/watch?v=VQD6Q3uRekU&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@chelgania,Rachel Gania,"Ho Chi Minh, Vietnam on a Budget | Food, Cafés, Shopping & City Walks 🇻🇳",26K,2 weeks,airbnb link: https://www.airbnb.com/rooms/1265974412868445644?viralityEntryPoint=1&s=76.,2026-01-20 04:21:49.062262
/shorts/dMw3sBARlqg,/@karenexplores,Karen Explores,8 THINGS TO DO IN SAIGON VIETNAM 😍🇻🇳 #vietnam #saigon #hochiminhcity #travelguide,600K,1 year,... however I would also recommend Saigon Square Market for better quality items and the air conditioning six Vietnam has a huge ...,2026-01-20 04:21:49.063718
/watch?v=PS_1CKT9hh8&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@DianHuang,Dian Huang,"Must Know BEFORE Coming to HO CHI MINH, Vietnam in 2025 | BEST AREA, WHAT TO DO, WHERE TO GO",111K,1 year,The ULTIMATE GUIDE if you're planning a trip to Ho Chi Minh City or Saigon Book your activity with Get Your Guide ...,2026-01-20 04:21:49.065670
/watch?v=DTwJ8ayGay0&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@MurrayOOO,Murray Out Of Office,First Time in Ho Chi Minh City!—Here’s What to Do,2.7K,7 months,"First time in Ho Chi Minh City? So were we. In this video, we spend 4 days exploring Vietnam's busiest city—dodging motorbikes, ...",2026-01-20 04:21:49.067683
/watch?v=FukFEQ4vcGQ&pp=ygUQaG8gY2hpIG1pbmggY2l0edIHCQlPCgGHKiGM7w%3D%3D,/@BingoandBinew,Bingo and Binew,"Ho Chi Minh City travel vlog 🇻🇳 Cafes, shopping, local food in District 1 Saigon, Vietnam",56K,7 months,"In this video we're in Ho Chi Minh City (Saigon), Vietnam to enjoy the best cafes, shopping, and local food in Saigon's famous ...",2026-01-20 04:21:49.069503
/watch?v=7EuZKGf5kbY&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@FloraandNote,Flora and Note,A Perfect First Day In HO CHI MINH CITY (Saigon) 🇻🇳 Finally Back In Vietnam,155K,2 years,"You can get 5 travel packs + 1 year supply of Vitamin D drops, both FREE with your first purchase of AG1. Check it out here: ...",2026-01-20 04:21:49.071495
/watch?v=tLsp62zedEY&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@SilkyRonTheRoad,SilkyRonTheRoad,"Real Life in Ho Chi Minh City (Saigon), Vietnam 🇻🇳",7.9K,2 days,Vietnam travel vlog | Ho Chi Minh City | Saigon street food | Vietnamese coffee culture Our first day back in Vietnam starts early in ...,2026-01-20 04:21:49.072840
/watch?v=7MP3f8Mg9V8&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@HausByG,Georgene Loh,6 days in Ho Chi Minh city,156K,6 months,"After 10 long years, I am finally back to this beautiful city. So glad to be able to document it this time and I'm sure i'll be back soon ...",2026-01-20 04:21:49.074954
/watch?v=5UPkcm17V10&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@DaneAndStacey,Dane and Stacey,Vietnam Travel Costs! Ho Chi Minh City Food & Attractions,112K,1 year,"Spend the next 24 hours in Ho Chi Minh City with us - top things to do, main attractions, food and prices - why does Saigon get ...",2026-01-20 04:21:49.076592
/watch?v=stzb2wTnEf4&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@traveleatvietnam,Travel Eat Vietnam,Where to Shop in Ho Chi Minh City (Saigon) - Ultimate Shopping Guide & Tips,198K,1 year,Ho Chi Minh City is one of the best cities for shopping in Vietnam. You can find nearly everything here. Since there are many ...,2026-01-20 04:21:49.078556
/watch?v=rmgdA9P4stc&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@WhatThePho,What The Pho ,Things to do in Ho Chi Minh City,52K,2 months,"Go to https://surfshark.com/pho or use code PHO at checkout to get 4 extra months of Surfshark VPN! In today's video, I will take ...",2026-01-20 04:21:59.849442
/watch?v=sPoSTWoWEVg&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@heyulbap,heyulbap,"Ho Chi Minh City Vlog 🇻🇳  Best Coffee, Food & Things to Do in Saigon | Vietnam Travel Vlog",7.9K,1 month,"Hello everyone! Spend 3 days with us in Ho Chi Minh City — or as locals call it, Saigon. We visited iconic bánh mì ...",2026-01-20 04:21:59.851456
/watch?v=lU1DRoQd8sE&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@joycehysin,Joyce Sin,first time in Ho Chi Minh VIETNAM ~ things to do in Saigon 🇻🇳,101K,8 months,3D2N in Vietnam ☁️ HIGHLIGHTS 0:09 check in 1:07 pho 2:35 market 3:09 street vibes 4:12 museum 5:10 post office 5:52 ...,2026-01-20 04:21:59.853161
/watch?v=HwoJ4GxPXp4&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@LongventuresVietnam,Long ventures Vietnam,TOP 6 Ho Chi Minh MICHELIN STREET FOOD 2024,217K,1 year,"Hello everyone! Today, we're exploring the Top 6 Michelin street food in Ho Chi Minh, Vietnam for 2024 that you must try before ...",2026-01-20 04:21:59.856337
/watch?v=BHF68fCq4JQ&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@WhatThePho,What The Pho ,"3 must-eats in Ho Chi Minh City, Vietnam",65K,4 months,"Go to https://surfshark.com/pho or use code PHO at checkout to get 4 extra months of Surfshark VPN! In today's video, I will show ...",2026-01-20 04:21:59.857790
